"id","player","atpname","birthdate","weight","height","turnedpro","birthplace","coaches","hand","backhand","ioc"
"K344","Andrei Krasevec","Andrei Krasevec","19790908","","","","","","R","","SLO"
"K345","Gregor Krusic","Gregor Krusic","19780805","","","","","","R","Unknown","SVN"
"K346","Sultan Khalfan","Sultan Khalfan","19770316","","","","","","R","","QAT"
"K348","Philippe Kobzos","Philippe Kobzos","19770506","","","","","","R","Unknown","SUI"
"K349","Petr Kralert","Petr Kralert","19791020","75","188","1997","Prague, Czechia","Vojtech Flegl/Robert Krechler","R","","CZE"
"K350","Niko Karagiannis","Niko Karagiannis","19740707","105","","","","","R","","GRE"
"K352","Trant Krepelka","Trant Krepelka","19800305","","","","","","R","Unknown","GER"
"K354","Lassi Ketola","Lassi Ketola","19780116","","","","","","R","Unknown","FIN"
"K356","Luka Kutanjac","Luka Kutanjac","19790329","","","","","","R","Unknown","CRO"
"K358","Kevin Kim","Kevin Kim","19780726","75","180","1997","Torrance, CA, U.S.A.","","R","1H","USA"
"K359","Michael Kogan","Michael Kogan","19780102","","","","","","R","Unknown","ISR"
"K362","Cristian Kordasz","Cristian Kordasz","19780731","","","","","","R","Unknown","ARG"
"K364","Jordan Kerr","Jordan Kerr","19791026","80","180","1998","Adelaide, Australia","","R","Unknown","AUS"
"K365","Sven Koehler","Sven Koehler","19750116","","","","","","R","","HKG"
"K369","Andreas Kauntz","Andreas Kauntz","19800328","","","","","","R","Unknown","GER"
"K371","Roko Karanusic","Roko Karanusic","19820905","75","183","2000","Zagreb, Croatia","Robert Suevic","R","2H","CRO"
"K375","Dimitrius Katsanos","Dimitrius Katsanos","19760105","","","","","","R","Unknown","GRE"
"K379","Alex Kim","Alex Kim","19781220","73","175","2000","Silver Spring, Maryland, USA","Steve DeVries/Scott McCain","R","","USA"
"K380","Jan Krejci","Jan Krejci","19790101","","","","","","R","Unknown","CZE"
"K381","Steven Koeppel","Steven Koeppel","19700308","","","","","","R","Unknown","USA"
"K384","Sergei Krotiouk","Sergei Krotiouk","19780621","","","","","","R","Unknown","RUS"
"K390","Alexander Karpenko","Alexander Karpenko","19800630","","","","","","R","Unknown","UKR"
"K397","Sunil Kumar","Sunil Kumar","19830404","","","","","","R","","IND"
"K398","Vijay Kannan","Vijay Kannan","19800204","","","","","","R","Unknown","IND"
"K400","Taketo Kikusui","Taketo Kikusui","19701203","","","","","","R","Unknown","JPN"
"K401","Toshiharu Kato","Toshiharu Kato","19790812","","","","","","R","Unknown","JPN"
"K403","Igor Kunitsyn","Igor Kunitsyn","19810930","75","180","1999","Vladivostok, Russia","Allen Fox","R","","RUS"
"K405","Denis Kurmatov","Denis Kurmatov","19810108","","","","","","R","Unknown","UZB"
"K406","Christopher Kas","Christopher Kas","19800613","85","188","2001","Trostberg, Germany","Jan de Witt","R","2H","GER"
"K407","Alexey Kedryuk","Alexey Kedryuk","19800808","90","193","1998","Almaty, Kazakhstan","","R","","KAZ"
"K408","Andrej Kracman","Andrej Kracman","19820822","","","","","","R","","SLO"
"K409","Phillip King","Phillip King","19811219","66","175","2004","Taipei, Chinese Taipei","Elliott Teltscher","R","","USA"
"K415","Robert Kowalczyk","Robert Kowalczyk","19801023","","","","","","R","Unknown","USA"
"K417","Young-Jun Kim","Young-Jun Kim","19800223","","","","","","R","","KOR"
"K418","Oh-Hee Kwon","Oh-Hee Kwon","19780618","","","","","","R","","KOR"
"K422","Glenn Knox","Glenn Knox","19800223","","","","","","R","Unknown","AUS"
"K425","Aqeel Khan","Aqeel Khan","19800130","","","","","","R","","PAK"
"K426","Lauri Kiiski","Lauri Kiiski","19801010","","","","","","R","","FIN"
"K435","Philipp Kohlschreiber","Philipp Kohlschreiber","19831016","70","178","2001","Augsburg, Germany","Markus Hipfl","R","1H","GER"
"K436","Dieter Kindlmann","Dieter Kindlmann","19820603","71","183","2001","Sonthofen, Germany","Elliot Giebe Management GHM","R","","GER"
"K443","Jun Kato","Jun Kato","19801025","66","173","1998","Yokohama, Japan","Nicola Ceragioli","R","","JPN"
"K445","Tobias Koeck","Tobias Koeck","19810521","","","","","","","Unknown","AUT"
"K447","Mait Kunnap","Mait Kunnap","19820923","","","","","","","","EST"
"K448","Robert Kendrick","Robert Kendrick","19791115","86","191","2000","Fresno, California, USA","Dustin Taylor","R","2H","USA"
"K453","Aleksandar Kalezic","Aleksandar Kalezic","19810221","","","","","","","Unknown","SRB"
"K454","Krzysztof Kwinta","Krzysztof Kwinta","19800228","","","","","","","Unknown","POL"
"K457","Hiroki Kondo","Hiroki Kondo","19821105","77","178","","Aichi, Japan","Masakazu Kuwabara","R","1H","JPN"
"K458","Herve Karcher","Herve Karcher","19750809","","","","","","","Unknown","FRA"
"K459","Sadik Kadir","Sadik Kadir","19810727","67","","","Surabaya, Indonesia","Bob Williams, brother","R","Unknown","AUS"
"K461","Kamala Kannan","Kamala Kannan","19820123","","","","","","","Unknown","IND"
"K465","Jalil Khan","Jalil Khan","19820125","","","","","","","","PAK"
"K475","Diadji Ka","Diadji Ka","19810318","","","","","","R","","SEN"
"K479","Ognian Kolev","Ognian Kolev","19790607","","","","","","L","","HKG"
"K495","Bernd Kube","Bernd Kube","","","","","","","","","GER"
"K496","Dmitri Kotchetkov","Dmitri Kotchetkov","19801224","","","","","","","Unknown","AUT"
"K501","Vasilly Kazhera","Vasilly Kazhera","19820129","","","","","","","","BLR"
"K505","Issa Khodaei","Issa Khodaei","","","","","","","","","IRI"
"K506","Gary Kesl","Gary Kesl","","","","","","","","","USA"
"K512","Ivo Klec","Ivo Klec","19801128","79","183","1999","Bratislava, Slovakia","Alexander Klec & Alexander Jr.","R","","SVK"
"K517","Moon Il Kim","Moon Il Kim","","","","","","","","","KOR"
"K518","Sung Bae Kim","Sung Bae Kim","19481010","","","","","","","","KOR"
"K519","Grant Kerr","Grant Kerr","","","","","","","","","AUS"
"K520","Felix Kaplan","Felix Kaplan","","","","","","","","","ISR"
"K525","Adi Kourim","Adi Kourim","","","","1974","","","","","AUS"
"K528","Photos Kallias","Photos Kallias","19840306","","","","","","","","CYP"
"K532","Kaptan Karsolia","Kaptan Karsolia","19811124","","","","","","","Unknown","IND"
"K536","Goran Kovacevic","Goran Kovacevic","19830414","","","","","","","Unknown","AUS"
"K537","Matt Klinger","Matt Klinger","19790717","","","","","","","","CAN"
"K538","Whi Kim","Whi Kim","","","","","","","","Unknown","USA"
"K539","Benjamin Kohlloeffel","Benjamin Kohlloeffel","19820313","","","","","","","Unknown","GER"
"K540","Lukasz Kubot","Lukasz Kubot","19820516","88","191","2002","Boleslawiec, Poland","Jan Stoces","R","2H","POL"
"K545","Roger Krajcovic","Roger Krajcovic","19810919","","","","","","","Unknown","HUN"
"K551","Daniel Koellerer","Daniel Koellerer","19830817","80","180","2002","Wels, Austria","Juergen Waber","R","","AUT"
"K555","Byung-Kook Kang","Byung-Kook Kang","19790721","","","","","","","Unknown","KOR"
"K556","Chris Kwon","Chris Kwon","19850416","","","","","","","Unknown","USA"
"K572","Gilles Kremer","Gilles Kremer","19810715","","","","","","R","","LUX"
"K581","Ilia Kushev","Ilia Kushev","19801213","","","","","","","","BUL"
"K583","David Kuczer","David Kuczer","19841119","","","","","","R","2H","POL"
"K585","Dusan Karol","Dusan Karol","19830519","","","","","","","Unknown","CZE"
"K586","Patrick Knobloch","Patrick Knobloch","19810520","","","","","","","Unknown","GER"
"K591","Andrei Khlebnikov","Andrei Khlebnikov","19830214","","","","","","","Unknown","UZB"
"K592","Eduard Koifman","Eduard Koifman","19800228","","","","","","","Unknown","KGZ"
"K596","Alexander Kudryavtsev","Alexander Kudryavtsev","19851026","79","183","","Yekaterinburg, Russia","","R","","RUS"
"K597","William Koo","William Koo","","","","","","","","","HKG"
"K602","Jiri Krkoska","Jiri Krkoska","19840302","","","","","","","Unknown","CZE"
"K606","Yordan Kanev","Yordan Kanev","19840531","","","","","","","","BUL"
"K609","Raven Klaasen","Raven Klaasen","19821016","71","178","2002","King William's Town, RSA","Stephan de Kock","R","2H","RSA"
"K611","Allan Kendal","Allan Kendal","19280929","","","","","","","","AUS"
"K612","Adam Kennedy","Adam Kennedy","19830209","","","","","","","","AUS"
"K613","Don Kierbow","Don Kierbow","","","","","","","","","USA"
"K618","Butch Kirkorian","Butch Kirkorian","","","","","","","","","USA"
"K622","Fritz Kuhlmann","Fritz Kuhlmann","","","","","","","","","GER"
"K624","Bastian Knittel","Bastian Knittel","19830808","71","180","2003","Stuttgart, Germany","Robert Lopez","L","","GER"
"K628","Nemanja Kontic","Nemanja Kontic","19810321","","","","","","","","MNE"
"K642","Sebo Kiss","Sebo Kiss","19830920","","","","","","L","","HUN"
"K644","Maxime Koffi","Maxime Koffi","","","","","","","","","CIV"
"K647","Daniel Krajnovic","Daniel Krajnovic","19800616","","","","Zadar, Croatia","","","Unknown","CRO"
"K650","Leonardo Kirche","Leonardo Kirche","19850104","87","188","2003","Santa Barbara, Brazil","Luiz Faria, Alexandre Silva","R","","BRA"
"K656","Kyle Kliegerman","Kyle Kliegerman","19790402","","","","","","","Unknown","USA"
"K667","Michel Koning","Michel Koning","19840501","80","","","Permerand, Holland","Eddy Bank","","","NED"
"K668","Sascha Kloer","Sascha Kloer","19850816","","","","Krefeld, Germany","","","","GER"
"K674","Tomonori Kuniyoshi","Tomonori Kuniyoshi","19800923","","","","","","","Unknown","JPN"
"K675","Sun-Yong Kim Jr.","Sun-Yong Kim Jr.","19870526","","","","","","R","2H","KOR"
"K676","Marc Kimmich","Marc Kimmich","19830121","81","183","1999","Nurtingen","","R","","AUS"
"K681","Joel Kerley","Joel Kerley","19861101","","","","","","","Unknown","AUS"
"K683","Hijiri Kaneko","Hijiri Kaneko","19731118","","","","","","","Unknown","JPN"
"K684","Edwin Kerkhoven","Edwin Kerkhoven","19810212","","","","","","","Unknown","NED"
"K688","Daniel King-Turner","Daniel King-Turner","19840515","","191","","","","R","2H","NZL"
"K690","Alberto Koffman","Alberto Koffman","19831229","","","","","","","Unknown","ARG"
"K696","Christopher Koderisch","Christopher Koderisch","","73","180","2003","Lemgo, Germany","","","","GER"
"K697","Sky Kim","Sky Kim","19840903","","","","Seoul, Korea (South)","","R","Unknown","USA"
"K702","Ben Kronk","Ben Kronk","19830308","","","","","","","Unknown","USA"
"K705","Valentine Kassatkine","Valentine Kassatkine","19851129","","","","","","","Unknown","RUS"
"K707","Marcin Kosakowski","Marcin Kosakowski","19801204","","","","","","","Unknown","USA"
"K718","Roman Vogeli","Roman Vogeli","19850313","","","","","","","","CZE"
"K719","Gero Kretschmer","Gero Kretschmer","19850506","77","191","2004","Cologne, Germany","Karsten Saniter","R","2H","GER"
"K721","Dmytro Karnaukh","Dmytro Karnaukh","19850928","","","","","","","Unknown","UKR"
"K729","Dylan Seong Kwan Kim","Dylan Seong Kwan Kim","19850513","","","","","","","Unknown","KOR"
"K731","Kiran Nandkumar","Kiran Nandkumar","19851023","","","","","","","Unknown","IND"
"K737","Alex Kuznetsov","Alex Kuznetsov","19870205","78","183","2004","Kiev, Ukraine","","R","2H","USA"
"K739","Zlatan Kadric","Zlatan Kadric","19861013","","","","","","","Unknown","BIH"
"K740","Steven Korteling","Steven Korteling","19840116","","","","","","","","NED"
"K741","Shahzad Khan","Shahzad Khan","19781101","","","","","","","","PAK"
"K742","David Kvernadze","David Kvernadze","19860201","","","","","","R","2H","GEO"
"K745","Tom Krug","Tom Krug","","","","","","","","Unknown","GER"
"K747","Moharram-Ali Khodai","Moharram-Ali Khodai","19571015","","","","","","","","IRI"
"K748","Hyung-Tae Kwon","Hyung-Tae Kwon","19840526","","","","","","","Unknown","KOR"
"K750","David Klier","David Klier","19870831","","","","","","","Unknown","GER"
"K751","Eduard Khan","Eduard Khan","","","","","","","","Unknown","UZB"
"K752","Sergey Kwak","Sergey Kwak","","","","","","","","Unknown","UZB"
"K760","Evgeny Korolev","Evgeny Korolev","19880214","82","185","2005","Moscow, Russia","Evgeny Korolev","R","","KAZ"
"K761","Bertram Knowles","Bertram Knowles","","","","","","","","",""
"K762","Arif Kocak","Arif Kocak","","","","","","","","","TUR"
"K765","Ken Kelleher","Ken Kelleher","","","","","","","","","IRL"
"K767","Dejan Katic","Dejan Katic","19880307","","","","","","","Unknown","SRB"
"K771","Marsel Ilhan","Marsel Ilhan","19870611","80","191","2006","Samarkand, Uzbekistan","Erhan Oral","R","2H","TUR"
"K773","Rouzbeh Kamran","Rouzbeh Kamran","19830903","","","","","","","","IRI"
"K776","Konstantin Kravchuk","Konstantin Kravchuk","19850223","80","191","2004","Moscow, Russia","Mikhail Bril","R","2H","RUS"
"K777","Evgeny Kirillov","Evgeny Kirillov","19870714","","","","","","R","","RUS"
"K778","Victor Kozin","Victor Kozin","19880115","","","","","","","Unknown",""
"K783","Alejandro Kon","Alejandro Kon","19861110","","","","","","","Unknown","ARG"
"K794","Kosti Killas","Kosti Killas","","","","","","","","","CAN"
"K795","Fritz Kolbinger","Fritz Kolbinger","","","","","","","","","AUT"
"K796","Klaus Kreuzhuber","Klaus Kreuzhuber","","","","","","","","","AUT"
"K797","F. Kolik","F. Kolik","","","","","","","","","AUT"
"K799","Eddie Knol","Eddie Knol","","","","","","","","","NED"
"K800","Christofer Koutrouzas","Christofer Koutrouzas","19871202","","","","","","","","CYP"
"K801","Richard Kasten","Richard Kasten","","","","","","","","",""
"K802","Miles Kasiri","Miles Kasiri","19860129","","","","","","","Unknown","GBR"
"K803","Adam Kellner","Adam Kellner","19860801","","","","","","","","HUN"
"K804","Ray Keenan","Ray Keenan","","","","","","","","","AUS"
"K805","Nikola Krunt","Nikola Krunt","","","","","","","","Unknown","CZE"
"K808","Alan Koth","Alan Koth","","","","","","","","","USA"
"K814","Davor Kuseta","Davor Kuseta","19860428","","","","","","","Unknown","CRO"
"K821","Mikhail Karpol","Mikhail Karpol","19890114","","","","","","","Unknown","CRO"
"K822","Konstantin Kremeshkov","Konstantin Kremeshkov","19860608","","","","","","","Unknown","RUS"
"K826","Nikita Kryvonos","Nikita Kryvonos","19860901","","","","","","","Unknown","USA"
"K830","Tamas Krafcsik","Tamas Krafcsik","","","","","","","","Unknown","HUN"
"K833","Jiri Kosler","Jiri Kosler","19890404","","","","","","","Unknown","CZE"
"K834","Blaz Kavcic","Blaz Kavcic","19870305","78","188","2005","Ljubljana, Slovenia","","R","2H","SLO"
"K835","Keita Koyama","Keita Koyama","19860806","74","170","","Tottori, Japan","Koji Ishimitsu","R","1H","JPN"
"K836","Wael Kilani","Wael Kilani","19880907","","","","","","","Unknown","TUN"
"K839","Tobias Kamke","Tobias Kamke","19860521","76","178","2004","Lubeck, Germany","Ralph Grambow, Julian Reister","R","2H","GER"
"K840","Tobias Klein","Tobias Klein","19820323","68","170","2004","Schwetzingen, Germany","Daniel Merkert","R","","GER"
"K842","Andrew Kolker","Andrew Kolker","19810111","","","","","","","Unknown","USA"
"K846","Thomas Kromann","Thomas Kromann","19870601","","","","","","","","DEN"
"K858","Chris Klingemann","Chris Klingemann","19850324","","","","","","","Unknown","CAN"
"K859","Bryan Koniecko","Bryan Koniecko","19870714","","","","","","","Unknown","USA"
"K861","Andrey Kumantsov","Andrey Kumantsov","19860804","","","","","","","","RUS"
"K862","Dirk Kornmeyer","Dirk Kornmeyer","19800513","","","","","","","Unknown","GER"
"K863","Cheong-Eui Kim","Cheong-Eui Kim","19900323","","","","","","","Unknown","KOR"
"K870","Daniel Kumlin","Daniel Kumlin","19870816","","","","","","","Unknown","SWE"
"K872","Andrei Karatchenia","Andrei Karatchenia","19890102","","","","","","","","BLR"
"K873","Boris Kurtovic","Boris Kurtovic","19860517","","","","","","","Unknown","CRO"
"K875","Roman Kislianskii","Roman Kislyanskiy","19871009","","","","","","R","Unknown",""
"K877","Beka Komakhidze","Beka Komakhidze","19870906","","","","","","","Unknown",""
"K878","George Khrikadze","George Khrikadze","19881202","","","","","","","","GEO"
"K881","Gustavo Kodama","Gustavo Kodama","","","","","","","","Unknown","BRA"
"K889","Gerald Kamitz","Gerald Kamitz","19870926","","","","","","","Unknown","AUT"
"K891","Justin Kronauge","Justin Kronauge","19871027","","","","","","","Unknown","USA"
"K901","Woo-Ram Kim","Woo-Ram Kim","19850807","","","","","","","Unknown","KOR"
"K902","Ashwin Kumar","Ashwin Kumar","19850923","","","","","","","Unknown","USA"
"K905","Mateusz Kowalczyk","Mateusz Kowalczyk","19870503","85","191","2005","Chrzanow, Poland","","R","2H","POL"
"K906","Michal Konecny","Michal Konecny","19891013","78","183","","Vysoke Myto, Czechia","","L","2H","CZE"
"K907","Sho Katayama","Sho Katayama","19890512","","","","","","","Unknown","JPN"
"K909","Andriej Kapas","Andriej Kapas","19890811","83","188","","Kiev, Ukraine","Filip Urban","R","2H","POL"
"K918","Dimitar Kutrovsky","Dimitar Kutrovsky","19870827","73","175","","Sofia, Bulgaria","Ricardo Rubio","R","2H","BUL"
"K922","Roy Kalmanovich","Roy Kalmanovich","19890705","","","","","","","Unknown","USA"
"K923","Julian Kurz","Julian Kurz","19880312","","","","","","","Unknown","GER"
"K925","Tomasz Krzyszkowski","Tomasz Krzyszkowski","19880406","","","","","","","Unknown","POL"
"K926","Mikhail Kukushkin","Mikhail Kukushkin","19871226","72","183","2006","Volgograd, Russia","","R","2H","KAZ"
"K929","Salif Kante","Salif Kante","19881120","","","","","","","Unknown","SEN"
"K941","Sebastian Kraila","Sebastian Kraila","19890628","","","","","","","Unknown","ROU"
"K945","Blazej Koniusz","Blazej Koniusz","19880222","","","","","","","","POL"
"K947","Pavel Katliarov","Pavel Katliarov","19880222","","","","","","","","BLR"
"K953","Dimitris Kleftakos","Dimitris Kleftakos","19890527","","","","","","","Unknown","GER"
"K957","Dmytro Kamynin","Dmytro Kamynin","19891028","","","","","","","Unknown","UKR"
"K959","Sahr Timothy Kpulun","Sahr Timothy Kpulun","19830909","","","","","","","Unknown","SLE"
"K960","Vladyslav Klymenko","Vladyslav Klymenko","19880624","82","","","Kherson, Ukraine","","R","Unknown","UKR"
"K961","Barry King","Barry King","19850122","","","","","","R","","IRL"
"K964","Brydan Klein","Brydan Klein","19891231","83","188","2007","Perth, Australia","","R","2H","GBR"
"K966","Martin Klizan","Martin Klizan","19890711","85","191","2007","Bratislava, Slovakia","","L","2H","SVK"
